,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수
501,2020,2,A,골목상권,1000556,강서로18길,20
502,2020,2,A,골목상권,1000557,강서로29길,9
503,2020,2,A,골목상권,1000558,강서로35길,2
504,2020,2,A,골목상권,1000559,강서로45길,13
505,2020,2,A,골목상권,1000560,강서로45다길,4
506,2020,2,A,골목상권,1000561,강서로47길,20
507,2020,2,A,골목상권,1000562,강서로47라길,6
508,2020,2,A,골목상권,1000563,강서로5가길,36
509,2020,2,A,골목상권,1000564,강서로5나길,12
510,2020,2,A,골목상권,1000565,강서로5라길,10
511,2020,2,A,골목상권,1000566,강서로8길,17
512,2020,2,A,골목상권,1000567,개화동로23길,24
513,2020,2,A,골목상권,1000568,개화동로25길,10
514,2020,2,A,골목상권,1000569,곰달래로25길,8
515,2020,2,A,골목상권,1000570,곰달래로31길,5
516,2020,2,A,골목상권,1000571,곰달래로47길,12
517,2020,2,A,골목상권,1000572,곰달래로53길,12
518,2020,2,A,골목상권,1000573,곰달래로60길,12
519,2020,2,A,골목상권,1000574,공항대로38길,7
520,2020,2,A,골목상권,1000575,공항대로42길,5
521,2020,2,A,골목상권,1000576,공항대로55길,4
522,2020,2,A,골목상권,1000577,공항대로59길,13
523,2020,2,A,골목상권,1000578,공항대로59다길,11
524,2020,2,A,골목상권,1000579,공항대로61길,2
525,2020,2,A,골목상권,1000580,공항대로8길,26
526,2020,2,A,골목상권,1000581,국회대로7길,6
527,2020,2,A,골목상권,1000582,까치산로4길,13
528,2020,2,A,골목상권,1000583,남부순환로11길,8
529,2020,2,A,골목상권,1000584,등촌로13길,12
530,2020,2,A,골목상권,1000585,등촌로39길,12
531,2020,2,A,골목상권,1000586,등촌로51길,2
532,2020,2,A,골목상권,1000587,등촌로55길,4
533,2020,2,A,골목상권,1000588,등촌로5길,22
534,2020,2,A,골목상권,1000589,방화대로21길,10
535,2020,2,A,골목상권,1000590,방화대로6라길,6
536,2020,2,A,골목상권,1000591,양천로14길,19
537,2020,2,A,골목상권,1000592,양천로24가길,20
538,2020,2,A,골목상권,1000593,양천로24길,5
539,2020,2,A,골목상권,1000594,양천로26길,18
540,2020,2,A,골목상권,1000595,양천로49길,10
541,2020,2,A,골목상권,1000596,양천로71길,19
542,2020,2,A,골목상권,1000597,양천로73가길,18
543,2020,2,A,골목상권,1000598,우장산로6길,16
544,2020,2,A,골목상권,1000599,월정로20길,42
545,2020,2,A,골목상권,1000600,초록마을로3길,34
546,2020,2,A,골목상권,1000601,초록마을로8길,10
547,2020,2,A,골목상권,1000602,초원로16길,7
548,2020,2,A,골목상권,1000603,화곡로13길,12
549,2020,2,A,골목상권,1000604,화곡로20길,14
550,2020,2,A,골목상권,1000605,화곡로31길,14
551,2020,2,A,골목상권,1000606,화곡로44나길,17
552,2020,2,A,골목상권,1000607,화곡로59길,4
553,2020,2,A,골목상권,1000608,화곡로64길,14
554,2020,2,A,골목상권,1000609,개봉로11길,7
555,2020,2,A,골목상권,1000610,개봉로17길,16
556,2020,2,A,골목상권,1000611,개봉로17다길,21
557,2020,2,A,골목상권,1000612,개봉로1길,7
558,2020,2,A,골목상권,1000613,개봉로20길,16
559,2020,2,A,골목상권,1000614,개봉로23가길,21
560,2020,2,A,골목상권,1000615,개봉로2길,19
561,2020,2,A,골목상권,1000616,개봉로3길,19
562,2020,2,A,골목상권,1000617,경인로15길,11
563,2020,2,A,골목상권,1000618,경인로31길,11
564,2020,2,A,골목상권,1000619,경인로35길,14
565,2020,2,A,골목상권,1000620,경인로47길,20
566,2020,2,A,골목상권,1000621,고척로21나길,14
567,2020,2,A,골목상권,1000622,고척로27길,10
568,2020,2,A,골목상권,1000623,고척로27다길,10
569,2020,2,A,골목상권,1000624,고척로52길,8
570,2020,2,A,골목상권,1000625,공원로6가길,12
571,2020,2,A,골목상권,1000626,구로동로15길,9
572,2020,2,A,골목상권,1000627,구로동로28길,4
573,2020,2,A,골목상권,1000628,구로동로38길,6
574,2020,2,A,골목상권,1000629,구로동로41길,7
575,2020,2,A,골목상권,1000630,구로동로42길,6
576,2020,2,A,골목상권,1000631,구로동로7길,8
577,2020,2,A,골목상권,1000632,구로동로8길,30
578,2020,2,A,골목상권,1000633,구로중앙로19길,7
579,2020,2,A,골목상권,1000634,구로중앙로28길,19
580,2020,2,A,골목상권,1000635,구로중앙로34길,5
581,2020,2,A,골목상권,1000636,구로중앙로42길,2
582,2020,2,A,골목상권,1000637,구로중앙로7길,22
583,2020,2,A,골목상권,1000638,구로중앙로8길,16
584,2020,2,A,골목상권,1000639,남부순환로97길,19
585,2020,2,A,골목상권,1000640,도림로12길,8
586,2020,2,A,골목상권,1000641,도림로6길,15
587,2020,2,A,골목상권,1000642,디지털로27길,3
588,2020,2,A,골목상권,1000643,디지털로32가길,12
589,2020,2,A,골목상권,1000644,디지털로32길,36
590,2020,2,A,골목상권,1000645,부일로11길,11
591,2020,2,A,골목상권,1000646,부일로15길,9
592,2020,2,A,골목상권,1000647,부일로1길,12
593,2020,2,A,골목상권,1000648,새말로18길,5
594,2020,2,A,골목상권,1000649,신도림로13길,8
595,2020,2,A,골목상권,1000650,오류로8길,18
596,2020,2,A,골목상권,1000651,우마길,2
597,2020,2,A,골목상권,1000652,중앙로15길,14
598,2020,2,A,골목상권,1000653,중앙로1길,24
599,2020,2,A,골목상권,1000654,가산로3길,7
600,2020,2,A,골목상권,1000655,가산로5길,13
601,2020,2,A,골목상권,1000656,금하로14길,4
602,2020,2,A,골목상권,1000657,금하로1길,2
603,2020,2,A,골목상권,1000658,금하로24길,6
604,2020,2,A,골목상권,1000659,남부순환로112길,12
605,2020,2,A,골목상권,1000660,독산로108길,27
606,2020,2,A,골목상권,1000661,독산로40길,21
607,2020,2,A,골목상권,1000662,독산로50길,14
608,2020,2,A,골목상권,1000663,독산로64길,8
609,2020,2,A,골목상권,1000664,독산로70길,11
610,2020,2,A,골목상권,1000665,독산로78다길,7
611,2020,2,A,골목상권,1000666,독산로85길,8
612,2020,2,A,골목상권,1000667,문성로5길,9
613,2020,2,A,골목상권,1000668,범안로11길,11
614,2020,2,A,골목상권,1000669,범안로17길,14
615,2020,2,A,골목상권,1000670,벚꽃로56길,3
616,2020,2,A,골목상권,1000671,시흥대로120길,13
617,2020,2,A,골목상권,1000672,시흥대로138길,17
618,2020,2,A,골목상권,1000673,시흥대로141길,23
619,2020,2,A,골목상권,1000674,시흥대로150길,17
620,2020,2,A,골목상권,1000675,시흥대로153길,10
621,2020,2,A,골목상권,1000676,시흥대로22길,12
622,2020,2,A,골목상권,1000677,시흥대로36길,9
623,2020,2,A,골목상권,1000678,시흥대로62가길,7
624,2020,2,A,골목상권,1000679,시흥대로63길,13
625,2020,2,A,골목상권,1000680,시흥대로68길,16
626,2020,2,A,골목상권,1000681,시흥대로84길,7
627,2020,2,A,골목상권,1000682,시흥대로94길,20
628,2020,2,A,골목상권,1000683,가마산로61길,5
629,2020,2,A,골목상권,1000684,경인로77길,16
630,2020,2,A,골목상권,1000685,경인로80길,3
631,2020,2,A,골목상권,1000686,경인로90길,3
632,2020,2,A,골목상권,1000687,국회대로56길,19
633,2020,2,A,골목상권,1000688,당산로31길,10
634,2020,2,A,골목상권,1000689,당산로37길,13
635,2020,2,A,골목상권,1000690,당산로38길,17
636,2020,2,A,골목상권,1000691,당산로46길,24
637,2020,2,A,골목상권,1000692,대림로22길,11
638,2020,2,A,골목상권,1000693,대림로29길,33
639,2020,2,A,골목상권,1000694,대림로31길,8
640,2020,2,A,골목상권,1000695,대림로34길,8
641,2020,2,A,골목상권,1000696,대림로44길,11
642,2020,2,A,골목상권,1000697,대림로7길,7
643,2020,2,A,골목상권,1000698,대림로8길,16
644,2020,2,A,골목상권,1000699,도림로112길,3
645,2020,2,A,골목상권,1000700,도림로147길,7
646,2020,2,A,골목상권,1000701,도림로63길,2
647,2020,2,A,골목상권,1000702,도림천로21길,3
648,2020,2,A,골목상권,1000703,도신로15길,11
649,2020,2,A,골목상권,1000704,도신로29길,12
650,2020,2,A,골목상권,1000705,도신로60길,25
651,2020,2,A,골목상권,1000706,도신로62길,3
652,2020,2,A,골목상권,1000707,디지털로37길,12
653,2020,2,A,골목상권,1000708,디지털로57길,22
654,2020,2,A,골목상권,1000709,디지털로74길,7
655,2020,2,A,골목상권,1000710,선유로55길,25
656,2020,2,A,골목상권,1000711,선유서로24길,10
657,2020,2,A,골목상권,1000712,선유서로25길,12
658,2020,2,A,골목상권,1000713,선유서로28길,4
659,2020,2,A,골목상권,1000714,신길로17길,6
660,2020,2,A,골목상권,1000715,신길로39길,4
661,2020,2,A,골목상권,1000716,신길로42가길,10
662,2020,2,A,골목상권,1000717,신길로42길,7
663,2020,2,A,골목상권,1000718,신길로60길,12
664,2020,2,A,골목상권,1000719,양평로19길,17
665,2020,2,A,골목상권,1000720,양평로22라길,6
666,2020,2,A,골목상권,1000721,양평로28길,8
667,2020,2,A,골목상권,1000722,여의대방로35길,15
668,2020,2,A,골목상권,1000723,여의대방로39길,11
669,2020,2,A,골목상권,1000724,여의대방로43나길,12
670,2020,2,A,골목상권,1000725,여의대방로61길,6
671,2020,2,A,골목상권,1000726,영등포로25길,9
672,2020,2,A,골목상권,1000727,영등포로27길,10
673,2020,2,A,골목상권,1000728,영등포로35길,23
674,2020,2,A,골목상권,1000729,영등포로62길,3
675,2020,2,A,골목상권,1000730,영등포로80길,11
676,2020,2,A,골목상권,1000731,영등포로84길,23
677,2020,2,A,골목상권,1000732,영신로9길,14
678,2020,2,A,골목상권,1000733,국사봉1길,21
679,2020,2,A,골목상권,1000734,국사봉2길,5
680,2020,2,A,골목상권,1000735,국사봉길,20
681,2020,2,A,골목상권,1000736,노량진로6길,2
682,2020,2,A,골목상권,1000737,대방동27길,13
683,2020,2,A,골목상권,1000738,대방동2길,21
684,2020,2,A,골목상권,1000739,동작대로17길,18
685,2020,2,A,골목상권,1000740,동작대로29길,14
686,2020,2,A,골목상권,1000741,동작대로33길,14
687,2020,2,A,골목상권,1000742,동작대로35길,11
688,2020,2,A,골목상권,1000743,동작대로7길,24
689,2020,2,A,골목상권,1000744,등용로14길,28
690,2020,2,A,골목상권,1000745,만양로14길,36
691,2020,2,A,골목상권,1000746,만양로8길,38
692,2020,2,A,골목상권,1000747,사당로16가길,10
693,2020,2,A,골목상권,1000748,사당로16길,12
694,2020,2,A,골목상권,1000750,사당로23길,5
695,2020,2,A,골목상권,1000751,사당로23나길,5
696,2020,2,A,골목상권,1000752,사당로26길,3
697,2020,2,A,골목상권,1000753,사당로29길,11
698,2020,2,A,골목상권,1000754,사당로2차길,8
699,2020,2,A,골목상권,1000755,사당로30길,10
700,2020,2,A,골목상권,1000756,사당로8길,13
701,2020,2,A,골목상권,1000757,상도로15길,26
702,2020,2,A,골목상권,1000758,상도로37길,12
703,2020,2,A,골목상권,1000759,상도로47길,8
704,2020,2,A,골목상권,1000760,상도로61길,15
705,2020,2,A,골목상권,1000761,상도로62길,29
706,2020,2,A,골목상권,1000749,사당로20길,1
707,2020,2,A,골목상권,1000762,서달로10길,1
708,2020,2,A,골목상권,1000763,서달로14길,2
709,2020,2,A,골목상권,1000764,서달로15길,26
710,2020,2,A,골목상권,1000765,서달로8가길,9
711,2020,2,A,골목상권,1000766,성대로1길,26
712,2020,2,A,골목상권,1000767,성대로29길,7
713,2020,2,A,골목상권,1000768,신대방길,19
714,2020,2,A,골목상권,1000769,양녕로26길,13
715,2020,2,A,골목상권,1000770,여의대방로22길,4
716,2020,2,A,골목상권,1000771,여의대방로22나길,6
717,2020,2,A,골목상권,1000772,여의대방로22카길,20
718,2020,2,A,골목상권,1000773,여의대방로24길,12
719,2020,2,A,골목상권,1000774,여의대방로46길,12
720,2020,2,A,골목상권,1000775,장승배기로10길,27
721,2020,2,A,골목상권,1000776,장승배기로19길,8
722,2020,2,A,골목상권,1000777,장승배기로27길,10
723,2020,2,A,골목상권,1000778,흑석로13길,11
724,2020,2,A,골목상권,1000779,흑석로9길,6
725,2020,2,A,골목상권,1000780,관악로10길,8
726,2020,2,A,골목상권,1000781,관악로14길,8
727,2020,2,A,골목상권,1000782,관악로28길,17
728,2020,2,A,골목상권,1000783,관악로30길,20
729,2020,2,A,골목상권,1000784,관천로15길,3
730,2020,2,A,골목상권,1000785,관천로22길,12
731,2020,2,A,골목상권,1000786,구암길,18
732,2020,2,A,골목상권,1000787,국회단지길,11
733,2020,2,A,골목상권,1000788,낙성대역길,6
734,2020,2,A,골목상권,1000789,난곡로24길,7
735,2020,2,A,골목상권,1000790,난곡로26길,9
736,2020,2,A,골목상권,1000791,난곡로34길,16
737,2020,2,A,골목상권,1000792,난곡로74길,8
738,2020,2,A,골목상권,1000793,난우길,10
739,2020,2,A,골목상권,1000794,난향길,9
740,2020,2,A,골목상권,1000795,남부순환로142길,19
741,2020,2,A,골목상권,1000796,남부순환로151길,22
742,2020,2,A,골목상권,1000797,남부순환로161길,16
743,2020,2,A,골목상권,1000798,남부순환로172길,10
744,2020,2,A,골목상권,1000799,남부순환로234길,8
745,2020,2,A,골목상권,1000800,남부순환로248길,23
746,2020,2,A,골목상권,1000801,남현2길,14
747,2020,2,A,골목상권,1000802,남현3길,16
748,2020,2,A,골목상권,1000803,남현길,3
749,2020,2,A,골목상권,1000804,당곡길,13
750,2020,2,A,골목상권,1000805,대학14길,20
751,2020,2,A,골목상권,1000806,대학길,16
752,2020,2,A,골목상권,1000807,미성5길,9
753,2020,2,A,골목상권,1000808,법원단지9길,11
754,2020,2,A,골목상권,1000809,법원단지길,11
755,2020,2,A,골목상권,1000810,복은길,13
756,2020,2,A,골목상권,1000811,봉천로13길,6
757,2020,2,A,골목상권,1000812,봉천로33길,7
758,2020,2,A,골목상권,1000813,서림7길,23
759,2020,2,A,골목상권,1000814,승방길,13
760,2020,2,A,골목상권,1000815,신림동길,14
761,2020,2,A,골목상권,1000816,신림로11길,6
762,2020,2,A,골목상권,1000817,신림로28길,22
763,2020,2,A,골목상권,1000818,신림로38길,10
764,2020,2,A,골목상권,1000819,신림로48길,8
765,2020,2,A,골목상권,1000820,신림로64길,26
766,2020,2,A,골목상권,1000821,신림로65길,6
767,2020,2,A,골목상권,1000822,신사로20길,2
768,2020,2,A,골목상권,1000823,신원로3길,19
769,2020,2,A,골목상권,1000824,양녕로6길,6
770,2020,2,A,골목상권,1000825,은천로25길,7
771,2020,2,A,골목상권,1000826,인헌길,14
772,2020,2,A,골목상권,1000827,장군봉1길,26
773,2020,2,A,골목상권,1000828,장군봉2길,8
774,2020,2,A,골목상권,1000829,조원로10길,13
775,2020,2,A,골목상권,1000830,조원로18길,9
776,2020,2,A,골목상권,1000831,조원중앙로2길,16
777,2020,2,A,골목상권,1000832,중앙길,8
778,2020,2,A,골목상권,1000833,청룡8길,11
779,2020,2,A,골목상권,1000834,청룡길,21
780,2020,2,A,골목상권,1000835,청림3길,13
781,2020,2,A,골목상권,1000836,행운1길,12
782,2020,2,A,골목상권,1000837,행운길,13
783,2020,2,A,골목상권,1000838,호암로20길,20
784,2020,2,A,골목상권,1000839,호암로24길,47
785,2020,2,A,골목상권,1000840,양산길,3
786,2020,2,A,골목상권,1000841,양지길,2
787,2020,2,A,골목상권,1000842,원신길,10
788,2020,2,A,골목상권,1000843,소담길,6
789,2020,2,A,골목상권,1000844,강남대로23길,3
790,2020,2,A,골목상권,1000845,강남대로34길,7
791,2020,2,A,골목상권,1000846,강남대로8길,8
792,2020,2,A,골목상권,1000847,고무래로8길,32
793,2020,2,A,골목상권,1000848,남부순환로317길,10
794,2020,2,A,골목상권,1000849,남부순환로325길,17
795,2020,2,A,골목상권,1000850,남부순환로339길,7
796,2020,2,A,골목상권,1000851,논현로1길,11
797,2020,2,A,골목상권,1000852,논현로27길,9
798,2020,2,A,골목상권,1000853,동광로12길,9
799,2020,2,A,골목상권,1000854,동광로1길,11
800,2020,2,A,골목상권,1000855,동광로39길,16
801,2020,2,A,골목상권,1000856,동산로10길,15
802,2020,2,A,골목상권,1000857,동산로19길,2
803,2020,2,A,골목상권,1000858,방배천로4안길,7
804,2020,2,A,골목상권,1000859,마방로2길,18
805,2020,2,A,골목상권,1000860,바우뫼로39길,6
806,2020,2,A,골목상권,1000861,반포대로9길,8
807,2020,2,A,골목상권,1000862,방배로18길,5
808,2020,2,A,골목상권,1000863,방배로35길,30
809,2020,2,A,골목상권,1000864,방배로42길,17
810,2020,2,A,골목상권,1000865,사임당로17길,10
811,2020,2,A,골목상권,1000866,사평대로22길,19
812,2020,2,A,골목상권,1000867,사평대로26길,15
813,2020,2,A,골목상권,1000869,서초대로15길,6
814,2020,2,A,골목상권,1000870,서초대로23길,27
815,2020,2,A,골목상권,1000871,서초대로25길,19
816,2020,2,A,골목상권,1000872,서초대로4길,12
817,2020,2,A,골목상권,1000873,서초대로64길,10
818,2020,2,A,골목상권,1000874,서초대로8길,7
819,2020,2,A,골목상권,1000875,신반포로45길,9
820,2020,2,A,골목상권,1000877,주흥15길,7
821,2020,2,A,골목상권,1000878,주흥길,1
822,2020,2,A,골목상권,1000879,청두곶길,8
823,2020,2,A,골목상권,1000880,효령로23길,4
824,2020,2,A,골목상권,1000881,효령로31길,6
825,2020,2,A,골목상권,1000882,효령로34길,6
826,2020,2,A,골목상권,1000883,효령로72길,22
827,2020,2,A,골목상권,1000884,방배중앙로21길,11
828,2020,2,A,골목상권,1000885,서초중앙로8길,14
829,2020,2,A,골목상권,1000886,강남대로118길,3
830,2020,2,A,골목상권,1000887,강남대로136길,7
831,2020,2,A,골목상권,1000888,강남대로140길,4
832,2020,2,A,골목상권,1000889,개포로17길,13
833,2020,2,A,골목상권,1000890,개포로20길,10
834,2020,2,A,골목상권,1000891,개포로28길,5
835,2020,2,A,골목상권,1000892,개포로82길,11
836,2020,2,A,골목상권,1000893,남부순환로365길,12
837,2020,2,A,골목상권,1000894,논현로106길,12
838,2020,2,A,골목상권,1000895,논현로10길,6
839,2020,2,A,골목상권,1000896,논현로115길,16
840,2020,2,A,골목상권,1000897,논현로123길,3
841,2020,2,A,골목상권,1000898,논현로139길,3
842,2020,2,A,골목상권,1000899,논현로159길,5
843,2020,2,A,골목상권,1000900,논현로26길,15
844,2020,2,A,골목상권,1000901,논현로28길,9
845,2020,2,A,골목상권,1000902,논현로63길,9
846,2020,2,A,골목상권,1000903,논현로8길,7
847,2020,2,A,골목상권,1000904,도곡로37길,26
848,2020,2,A,골목상권,1000905,도산대로15길,1
849,2020,2,A,골목상권,1000906,도산대로23길,4
850,2020,2,A,골목상권,1000907,도산대로30길,11
851,2020,2,A,골목상권,1000908,도산대로38길,6
852,2020,2,A,골목상권,1000909,도산대로50길,2
