,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수
27750,2015,4,A,골목상권,1000340,893
27751,2015,4,A,골목상권,1000339,2482
27752,2015,4,A,골목상권,1000338,2567
27753,2015,4,A,골목상권,1000337,2216
27754,2015,4,A,골목상권,1000336,2041
27755,2015,4,A,골목상권,1000335,3605
27756,2015,4,A,골목상권,1000334,2869
27757,2015,4,A,골목상권,1000333,3291
27758,2015,4,A,골목상권,1000332,3827
27759,2015,4,A,골목상권,1000331,5115
27760,2015,4,A,골목상권,1000330,568
27761,2015,4,A,골목상권,1000329,2367
27762,2015,4,A,골목상권,1000328,2210
27763,2015,4,A,골목상권,1000327,3645
27764,2015,4,A,골목상권,1000326,2412
27765,2015,4,A,골목상권,1000325,201
27766,2015,4,A,골목상권,1000324,3502
27767,2015,4,A,골목상권,1000323,1647
27768,2015,4,A,골목상권,1000322,3416
27769,2015,4,A,골목상권,1000321,3088
27770,2015,4,A,골목상권,1000320,1497
27771,2015,4,A,골목상권,1000319,2419
27772,2015,4,A,골목상권,1000318,2536
27773,2015,4,A,골목상권,1000317,2826
27774,2015,4,A,골목상권,1000316,1355
27775,2015,4,A,골목상권,1000315,2561
27776,2015,4,A,골목상권,1000314,1394
27777,2015,4,A,골목상권,1000313,3794
27778,2015,4,A,골목상권,1000312,2224
27779,2015,4,A,골목상권,1000311,2796
27780,2015,4,A,골목상권,1000310,1654
27781,2015,4,A,골목상권,1000309,864
27782,2015,4,A,골목상권,1000308,1878
27783,2015,4,A,골목상권,1000307,3649
27784,2015,4,A,골목상권,1000306,1181
27785,2015,4,A,골목상권,1000305,2522
27786,2015,4,A,골목상권,1000304,2006
27787,2015,4,A,골목상권,1000303,2407
27788,2015,4,A,골목상권,1000302,1155
27789,2015,4,A,골목상권,1000301,1566
27790,2015,4,A,골목상권,1000300,3062
27791,2015,4,A,골목상권,1000299,1629
27792,2015,4,A,골목상권,1000298,2665
27793,2015,4,A,골목상권,1000297,457
27794,2015,4,A,골목상권,1000296,1750
27795,2015,4,A,골목상권,1000295,2435
27796,2015,4,A,골목상권,1000294,456
27797,2015,4,A,골목상권,1000293,1776
27798,2015,4,A,골목상권,1000292,706
27799,2015,4,A,골목상권,1000291,1055
27800,2015,4,A,골목상권,1000290,1231
27801,2015,4,A,골목상권,1000289,1902
27802,2015,4,A,골목상권,1000288,3060
27803,2015,4,A,골목상권,1000287,3390
27804,2015,4,A,골목상권,1000286,1787
27805,2015,4,A,골목상권,1000285,2141
27806,2015,4,A,골목상권,1000284,3109
27807,2015,4,A,골목상권,1000283,1853
27808,2015,4,A,골목상권,1000282,1166
27809,2015,4,A,골목상권,1000281,3444
27810,2015,4,A,골목상권,1000280,1040
27811,2015,4,A,골목상권,1000279,1651
27812,2015,4,A,골목상권,1000278,1272
27813,2015,4,A,골목상권,1000277,1537
27814,2015,4,A,골목상권,1000276,1847
27815,2015,4,A,골목상권,1000275,1634
27816,2015,4,A,골목상권,1000274,2272
27817,2015,4,A,골목상권,1000273,2905
27818,2015,4,A,골목상권,1000272,168
27819,2015,4,A,골목상권,1000271,237
27820,2015,4,A,골목상권,1000270,2009
27821,2015,4,A,골목상권,1000269,1050
27822,2015,4,A,골목상권,1000268,1931
27823,2015,4,A,골목상권,1000267,1334
27824,2015,4,A,골목상권,1000266,1732
27825,2015,4,A,골목상권,1000265,1693
27826,2015,4,A,골목상권,1000264,2826
27827,2015,4,A,골목상권,1000263,1221
27828,2015,4,A,골목상권,1000262,1286
27829,2015,4,A,골목상권,1000261,1830
27830,2015,4,A,골목상권,1000260,2617
27831,2015,4,A,골목상권,1000259,3429
27832,2015,4,A,골목상권,1000258,1545
27833,2015,4,A,골목상권,1000257,2665
27834,2015,4,A,골목상권,1000256,3100
27835,2015,4,A,골목상권,1000255,772
27836,2015,4,A,골목상권,1000254,3144
27837,2015,4,A,골목상권,1000253,2904
27838,2015,4,A,골목상권,1000252,3998
27839,2015,4,A,골목상권,1000251,4507
27840,2015,4,A,골목상권,1000250,2978
27841,2015,4,A,골목상권,1000249,2686
27842,2015,4,A,골목상권,1000248,5964
27843,2015,4,A,골목상권,1000247,3148
27844,2015,4,A,골목상권,1000246,1809
27845,2015,4,A,골목상권,1000245,2969
27846,2015,4,A,골목상권,1000244,3352
27847,2015,4,A,골목상권,1000243,1809
27848,2015,4,A,골목상권,1000242,3175
27849,2015,4,A,골목상권,1000241,2163
27850,2015,4,A,골목상권,1000240,1924
27851,2015,4,A,골목상권,1000239,2655
27852,2015,4,A,골목상권,1000238,3099
27853,2015,4,A,골목상권,1000237,2603
27854,2015,4,A,골목상권,1000236,3029
27855,2015,4,A,골목상권,1000235,2320
27856,2015,4,A,골목상권,1000234,2398
27857,2015,4,A,골목상권,1000233,1493
27858,2015,4,A,골목상권,1000232,3695
27859,2015,4,A,골목상권,1000231,2399
27860,2015,4,A,골목상권,1000230,5204
27861,2015,4,A,골목상권,1000229,3057
27862,2015,4,A,골목상권,1000228,4623
27863,2015,4,A,골목상권,1000227,2256
27864,2015,4,A,골목상권,1000226,3918
27865,2015,4,A,골목상권,1000225,1239
27866,2015,4,A,골목상권,1000224,4899
27867,2015,4,A,골목상권,1000223,4046
27868,2015,4,A,골목상권,1000222,2302
27869,2015,4,A,골목상권,1000221,4245
27870,2015,4,A,골목상권,1000220,1697
27871,2015,4,A,골목상권,1000219,2335
27872,2015,4,A,골목상권,1000218,2173
27873,2015,4,A,골목상권,1000217,1984
27874,2015,4,A,골목상권,1000216,1909
27875,2015,4,A,골목상권,1000215,792
27876,2015,4,A,골목상권,1000214,3273
27877,2015,4,A,골목상권,1000213,2503
27878,2015,4,A,골목상권,1000212,2048
27879,2015,4,A,골목상권,1000211,3190
27880,2015,4,A,골목상권,1000210,2363
27881,2015,4,A,골목상권,1000209,1119
27882,2015,4,A,골목상권,1000208,1342
27883,2015,4,A,골목상권,1000207,1466
27884,2015,4,A,골목상권,1000206,4755
27885,2015,4,A,골목상권,1000205,2167
27886,2015,4,A,골목상권,1000204,1885
27887,2015,4,A,골목상권,1000203,2123
27888,2015,4,A,골목상권,1000202,2055
27889,2015,4,A,골목상권,1000201,1982
27890,2015,4,A,골목상권,1000200,1791
27891,2015,4,A,골목상권,1000199,1680
27892,2015,4,A,골목상권,1000198,2043
27893,2015,4,A,골목상권,1000197,1214
27894,2015,4,A,골목상권,1000196,855
27895,2015,4,A,골목상권,1000195,1534
27896,2015,4,A,골목상권,1000194,4457
27897,2015,4,A,골목상권,1000193,2823
27898,2015,4,A,골목상권,1000192,624
27899,2015,4,A,골목상권,1000191,1197
27900,2015,4,A,골목상권,1000190,1889
27901,2015,4,A,골목상권,1000189,2325
27902,2015,4,A,골목상권,1000188,4661
27903,2015,4,A,골목상권,1000187,2028
27904,2015,4,A,골목상권,1000186,2597
27905,2015,4,A,골목상권,1000185,2375
27906,2015,4,A,골목상권,1000184,2457
27907,2015,4,A,골목상권,1000183,1744
27908,2015,4,A,골목상권,1000182,1460
27909,2015,4,A,골목상권,1000181,250
27910,2015,4,A,골목상권,1000180,2046
27911,2015,4,A,골목상권,1000179,3910
27912,2015,4,A,골목상권,1000178,1264
27913,2015,4,A,골목상권,1000177,1427
27914,2015,4,A,골목상권,1000176,2361
27915,2015,4,A,골목상권,1000175,4296
27916,2015,4,A,골목상권,1000174,2079
27917,2015,4,A,골목상권,1000173,2044
27918,2015,4,A,골목상권,1000172,4074
27919,2015,4,A,골목상권,1000171,2416
27920,2015,4,A,골목상권,1000170,223
27921,2015,4,A,골목상권,1000169,1609
27922,2015,4,A,골목상권,1000168,886
27923,2015,4,A,골목상권,1000167,2722
27924,2015,4,A,골목상권,1000166,3047
27925,2015,4,A,골목상권,1000165,3719
27926,2015,4,A,골목상권,1000164,3848
27927,2015,4,A,골목상권,1000163,2911
27928,2015,4,A,골목상권,1000162,4569
27929,2015,4,A,골목상권,1000161,2313
27930,2015,4,A,골목상권,1000160,2805
27931,2015,4,A,골목상권,1000159,2085
27932,2015,4,A,골목상권,1000158,4172
27933,2015,4,A,골목상권,1000157,3249
27934,2015,4,A,골목상권,1000156,5183
27935,2015,4,A,골목상권,1000155,2327
27936,2015,4,A,골목상권,1000154,3352
27937,2015,4,A,골목상권,1000153,3410
27938,2015,4,A,골목상권,1000152,1870
27939,2015,4,A,골목상권,1000151,2931
27940,2015,4,A,골목상권,1000150,4083
27941,2015,4,A,골목상권,1000149,3272
27942,2015,4,A,골목상권,1000148,3323
27943,2015,4,A,골목상권,1000147,3785
27944,2015,4,A,골목상권,1000146,4207
27945,2015,4,A,골목상권,1000145,2269
27946,2015,4,A,골목상권,1000144,3156
27947,2015,4,A,골목상권,1000143,1925
27948,2015,4,A,골목상권,1000142,3295
27949,2015,4,A,골목상권,1000141,2494
27950,2015,4,A,골목상권,1000140,3173
27951,2015,4,A,골목상권,1000139,4828
27952,2015,4,A,골목상권,1000138,2314
27953,2015,4,A,골목상권,1000137,2748
27954,2015,4,A,골목상권,1000136,2261
27955,2015,4,A,골목상권,1000135,4316
27956,2015,4,A,골목상권,1000134,4456
27957,2015,4,A,골목상권,1000133,4086
27958,2015,4,A,골목상권,1000132,6175
27959,2015,4,A,골목상권,1000131,4011
27960,2015,4,A,골목상권,1000130,707
27961,2015,4,A,골목상권,1000129,2311
27962,2015,4,A,골목상권,1000128,1196
27963,2015,4,A,골목상권,1000127,1952
27964,2015,4,A,골목상권,1000126,2281
27965,2015,4,A,골목상권,1000125,1011
27966,2015,4,A,골목상권,1000124,3778
27967,2015,4,A,골목상권,1000123,2368
27968,2015,4,A,골목상권,1000122,3029
27969,2015,4,A,골목상권,1000121,3033
27970,2015,4,A,골목상권,1000120,2356
27971,2015,4,A,골목상권,1000119,2493
27972,2015,4,A,골목상권,1000118,3970
27973,2015,4,A,골목상권,1000117,5033
27974,2015,4,A,골목상권,1000116,2022
27975,2015,4,A,골목상권,1000115,2084
27976,2015,4,A,골목상권,1000114,769
27977,2015,4,A,골목상권,1000113,625
27978,2015,4,A,골목상권,1000112,2639
27979,2015,4,A,골목상권,1000111,1287
27980,2015,4,A,골목상권,1000110,871
27981,2015,4,A,골목상권,1000109,1956
27982,2015,4,A,골목상권,1000108,580
27983,2015,4,A,골목상권,1000107,4300
27984,2015,4,A,골목상권,1000106,4278
27985,2015,4,A,골목상권,1000105,2748
27986,2015,4,A,골목상권,1000104,864
27987,2015,4,A,골목상권,1000103,2633
27988,2015,4,A,골목상권,1000102,3200
27989,2015,4,A,골목상권,1000101,1951
27990,2015,4,A,골목상권,1000100,1240
27991,2015,4,A,골목상권,1000099,2303
27992,2015,4,A,골목상권,1000098,1330
27993,2015,4,A,골목상권,1000097,960
27994,2015,4,A,골목상권,1000096,704
27995,2015,4,A,골목상권,1000095,2153
27996,2015,4,A,골목상권,1000094,888
27997,2015,4,A,골목상권,1000093,1954
27998,2015,4,A,골목상권,1000092,942
27999,2015,4,A,골목상권,1000091,3283
28000,2015,4,A,골목상권,1000090,3200
28001,2015,4,A,골목상권,1000089,2544
28002,2015,4,A,골목상권,1000088,2509
28003,2015,4,A,골목상권,1000087,3673
28004,2015,4,A,골목상권,1000086,2875
28005,2015,4,A,골목상권,1000085,1661
28006,2015,4,A,골목상권,1000084,803
28007,2015,4,A,골목상권,1000083,108
28008,2015,4,A,골목상권,1000082,597
28009,2015,4,A,골목상권,1000081,883
28010,2015,4,A,골목상권,1000080,585
28011,2015,4,A,골목상권,1000079,1089
28012,2015,4,A,골목상권,1000078,546
28013,2015,4,A,골목상권,1000077,1668
28014,2015,4,A,골목상권,1000076,2963
28015,2015,4,A,골목상권,1000075,3547
28016,2015,4,A,골목상권,1000074,2881
28017,2015,4,A,골목상권,1000073,2313
28018,2015,4,A,골목상권,1000072,2757
28019,2015,4,A,골목상권,1000071,1676
28020,2015,4,A,골목상권,1000070,1143
28021,2015,4,A,골목상권,1000069,3061
28022,2015,4,A,골목상권,1000068,1048
28023,2015,4,A,골목상권,1000067,2474
28024,2015,4,A,골목상권,1000066,1989
28025,2015,4,A,골목상권,1000065,2441
28026,2015,4,A,골목상권,1000064,2891
28027,2015,4,A,골목상권,1000063,1150
28028,2015,4,A,골목상권,1000062,2829
28029,2015,4,A,골목상권,1000061,2900
28030,2015,4,A,골목상권,1000060,2431
28031,2015,4,A,골목상권,1000059,3367
28032,2015,4,A,골목상권,1000058,1197
28033,2015,4,A,골목상권,1000057,3841
28034,2015,4,A,골목상권,1000056,2569
28035,2015,4,A,골목상권,1000055,1148
28036,2015,4,A,골목상권,1000054,1010
28037,2015,4,A,골목상권,1000053,892
28038,2015,4,A,골목상권,1000052,614
28039,2015,4,A,골목상권,1000051,1225
28040,2015,4,A,골목상권,1000050,783
28041,2015,4,A,골목상권,1000049,3083
28042,2015,4,A,골목상권,1000048,993
28043,2015,4,A,골목상권,1000047,1032
28044,2015,4,A,골목상권,1000046,479
28045,2015,4,A,골목상권,1000045,1324
28046,2015,4,A,골목상권,1000044,646
28047,2015,4,A,골목상권,1000043,2770
28048,2015,4,A,골목상권,1000042,1566
28049,2015,4,A,골목상권,1000041,1177
28050,2015,4,A,골목상권,1000040,26
28051,2015,4,A,골목상권,1000039,117
28052,2015,4,A,골목상권,1000038,1309
28053,2015,4,A,골목상권,1000037,1858
28054,2015,4,A,골목상권,1000036,2127
28055,2015,4,A,골목상권,1000035,3077
28056,2015,4,A,골목상권,1000034,3402
28057,2015,4,A,골목상권,1000033,1121
28058,2015,4,A,골목상권,1000032,1766
28059,2015,4,A,골목상권,1000031,1924
28060,2015,4,A,골목상권,1000030,3477
28061,2015,4,A,골목상권,1000029,943
28062,2015,4,A,골목상권,1000028,2251
28063,2015,4,A,골목상권,1000027,546
28064,2015,4,A,골목상권,1000026,2022
28065,2015,4,A,골목상권,1000025,1101
28066,2015,4,A,골목상권,1000024,2395
28067,2015,4,A,골목상권,1000023,1081
28068,2015,4,A,골목상권,1000022,975
28069,2015,4,A,골목상권,1000021,684
28070,2015,4,A,골목상권,1000020,2363
28071,2015,4,A,골목상권,1000019,2763
28072,2015,4,A,골목상권,1000018,620
28073,2015,4,A,골목상권,1000017,194
28074,2015,4,A,골목상권,1000016,609
28075,2015,4,A,골목상권,1000015,1455
28076,2015,4,A,골목상권,1000014,368
28077,2015,4,A,골목상권,1000013,460
28078,2015,4,A,골목상권,1000012,2666
28079,2015,4,A,골목상권,1000011,1062
28080,2015,4,A,골목상권,1000010,1146
28081,2015,4,A,골목상권,1000009,724
28082,2015,4,A,골목상권,1000008,577
28083,2015,4,A,골목상권,1000007,309
28084,2015,4,A,골목상권,1000006,368
28085,2015,4,A,골목상권,1000005,1826
28086,2015,4,A,골목상권,1000004,1283
28087,2015,4,A,골목상권,1000003,1180
28088,2015,4,A,골목상권,1000002,1050
28089,2015,4,A,골목상권,1000001,1526
28090,2015,3,U,관광특구,1001495,16376
28091,2015,3,U,관광특구,1001494,3814
28092,2015,3,U,관광특구,1001493,1851
28093,2015,3,U,관광특구,1001492,1318
28094,2015,3,U,관광특구,1001491,8420
28095,2015,3,R,전통시장,1001490,2908
28096,2015,3,R,전통시장,1001489,381
28097,2015,3,R,전통시장,1001488,1233
28098,2015,3,R,전통시장,1001487,69
28099,2015,3,R,전통시장,1001486,257
28100,2015,3,R,전통시장,1001485,401
28101,2015,3,R,전통시장,1001484,1002
28102,2015,3,R,전통시장,1001483,842
28103,2015,3,R,전통시장,1001482,551
28104,2015,3,R,전통시장,1001481,2169
28105,2015,3,R,전통시장,1001480,4122
28106,2015,3,R,전통시장,1001479,913
28107,2015,3,R,전통시장,1001478,5126
28108,2015,3,R,전통시장,1001477,1294
28109,2015,3,R,전통시장,1001476,3353
28110,2015,3,R,전통시장,1001474,315
28111,2015,3,R,전통시장,1001473,119
28112,2015,3,R,전통시장,1001472,100
28113,2015,3,R,전통시장,1001471,1255
28114,2015,3,R,전통시장,1001470,219
28115,2015,3,R,전통시장,1001469,75
28116,2015,3,R,전통시장,1001468,154
28117,2015,3,R,전통시장,1001467,70
28118,2015,3,R,전통시장,1001466,1026
28119,2015,3,R,전통시장,1001465,705
28120,2015,3,R,전통시장,1001464,467
28121,2015,3,R,전통시장,1001463,61
28122,2015,3,R,전통시장,1001462,705
28123,2015,3,R,전통시장,1001460,2162
28124,2015,3,R,전통시장,1001459,424
28125,2015,3,R,전통시장,1001458,1690
28126,2015,3,R,전통시장,1001457,113
28127,2015,3,R,전통시장,1001456,22
28128,2015,3,R,전통시장,1001455,250
28129,2015,3,R,전통시장,1001454,355
28130,2015,3,R,전통시장,1001453,670
28131,2015,3,R,전통시장,1001452,876
28132,2015,3,R,전통시장,1001451,12
28133,2015,3,R,전통시장,1001450,690
28134,2015,3,R,전통시장,1001449,837
28135,2015,3,R,전통시장,1001448,610
28136,2015,3,R,전통시장,1001447,2150
28137,2015,3,R,전통시장,1001446,144
28138,2015,3,R,전통시장,1001445,14
28139,2015,3,R,전통시장,1001444,1415
28140,2015,3,R,전통시장,1001443,158
28141,2015,3,R,전통시장,1001442,7
28142,2015,3,R,전통시장,1001441,580
28143,2015,3,R,전통시장,1001440,333
28144,2015,3,R,전통시장,1001439,647
28145,2015,3,R,전통시장,1001438,503
28146,2015,3,R,전통시장,1001437,185
28147,2015,3,R,전통시장,1001436,74
28148,2015,3,R,전통시장,1001435,160
28149,2015,3,R,전통시장,1001434,95
28150,2015,3,R,전통시장,1001433,1091
28151,2015,3,R,전통시장,1001432,66
28152,2015,3,R,전통시장,1001431,463
28153,2015,3,R,전통시장,1001430,2183
28154,2015,3,R,전통시장,1001429,451
28155,2015,3,R,전통시장,1001428,125
28156,2015,3,R,전통시장,1001427,3714
28157,2015,3,R,전통시장,1001426,16
28158,2015,3,R,전통시장,1001425,43
28159,2015,3,R,전통시장,1001424,1842
28160,2015,3,R,전통시장,1001423,243
28161,2015,3,R,전통시장,1001422,333
28162,2015,3,R,전통시장,1001421,426
28163,2015,3,R,전통시장,1001420,808
28164,2015,3,R,전통시장,1001419,293
28165,2015,3,R,전통시장,1001418,830
28166,2015,3,R,전통시장,1001417,190
28167,2015,3,R,전통시장,1001416,25
28168,2015,3,R,전통시장,1001415,766
28169,2015,3,R,전통시장,1001414,1007
28170,2015,3,R,전통시장,1001413,1573
28171,2015,3,R,전통시장,1001412,497
28172,2015,3,R,전통시장,1001411,2208
28173,2015,3,R,전통시장,1001409,1439
28174,2015,3,R,전통시장,1001408,130
28175,2015,3,R,전통시장,1001406,703
28176,2015,3,R,전통시장,1001405,933
28177,2015,3,R,전통시장,1001404,38
28178,2015,3,R,전통시장,1001403,239
28179,2015,3,R,전통시장,1001402,189
28180,2015,3,R,전통시장,1001401,327
28181,2015,3,R,전통시장,1001400,621
28182,2015,3,R,전통시장,1001399,326
28183,2015,3,R,전통시장,1001398,2015
28184,2015,3,R,전통시장,1001397,1219
28185,2015,3,R,전통시장,1001396,1309
28186,2015,3,R,전통시장,1001395,1049
28187,2015,3,R,전통시장,1001394,807
28188,2015,3,R,전통시장,1001392,51
28189,2015,3,R,전통시장,1001391,789
28190,2015,3,R,전통시장,1001390,1432
28191,2015,3,R,전통시장,1001389,85
28192,2015,3,R,전통시장,1001388,210
28193,2015,3,R,전통시장,1001386,123
28194,2015,3,R,전통시장,1001385,440
28195,2015,3,R,전통시장,1001384,25
28196,2015,3,R,전통시장,1001382,150
28197,2015,3,R,전통시장,1001381,49
28198,2015,3,R,전통시장,1001380,837
28199,2015,3,R,전통시장,1001379,319
28200,2015,3,R,전통시장,1001378,319
28201,2015,3,R,전통시장,1001377,848
28202,2015,3,R,전통시장,1001376,185
28203,2015,3,R,전통시장,1001375,160
28204,2015,3,R,전통시장,1001374,552
28205,2015,3,R,전통시장,1001373,525
28206,2015,3,R,전통시장,1001372,50
28207,2015,3,R,전통시장,1001369,54
28208,2015,3,R,전통시장,1001368,186
28209,2015,3,R,전통시장,1001367,1716
28210,2015,3,R,전통시장,1001366,14
28211,2015,3,R,전통시장,1001365,1649
28212,2015,3,R,전통시장,1001364,1402
28213,2015,3,R,전통시장,1001363,857
28214,2015,3,R,전통시장,1001362,695
28215,2015,3,R,전통시장,1001361,134
28216,2015,3,R,전통시장,1001360,1015
28217,2015,3,R,전통시장,1001359,2095
28218,2015,3,R,전통시장,1001358,59
28219,2015,3,R,전통시장,1001357,1600
28220,2015,3,R,전통시장,1001356,25
28221,2015,3,R,전통시장,1001355,850
28222,2015,3,R,전통시장,1001354,1893
28223,2015,3,R,전통시장,1001353,574
28224,2015,3,R,전통시장,1001352,1081
28225,2015,3,R,전통시장,1001351,420
28226,2015,3,R,전통시장,1001350,225
28227,2015,3,R,전통시장,1001349,1768
28228,2015,3,R,전통시장,1001348,33
28229,2015,3,R,전통시장,1001347,2456
28230,2015,3,R,전통시장,1001346,169
28231,2015,3,R,전통시장,1001345,120
28232,2015,3,R,전통시장,1001344,73
28233,2015,3,R,전통시장,1001343,1941
28234,2015,3,R,전통시장,1001342,187
28235,2015,3,R,전통시장,1001341,91
28236,2015,3,R,전통시장,1001340,1578
28237,2015,3,R,전통시장,1001339,458
28238,2015,3,R,전통시장,1001338,182
28239,2015,3,R,전통시장,1001337,88
28240,2015,3,R,전통시장,1001336,2590
28241,2015,3,R,전통시장,1001335,1103
28242,2015,3,R,전통시장,1001334,837
28243,2015,3,R,전통시장,1001333,2125
28244,2015,3,R,전통시장,1001332,2169
28245,2015,3,R,전통시장,1001331,1574
28246,2015,3,R,전통시장,1001330,2305
28247,2015,3,R,전통시장,1001329,1418
28248,2015,3,R,전통시장,1001327,274
28249,2015,3,R,전통시장,1001326,1195
28250,2015,3,R,전통시장,1001325,80
28251,2015,3,R,전통시장,1001324,326
28252,2015,3,R,전통시장,1001323,528
28253,2015,3,R,전통시장,1001321,783
28254,2015,3,R,전통시장,1001320,64
28255,2015,3,R,전통시장,1001319,275
28256,2015,3,R,전통시장,1001318,163
28257,2015,3,R,전통시장,1001317,169
28258,2015,3,R,전통시장,1001316,1949
28259,2015,3,R,전통시장,1001314,12
28260,2015,3,R,전통시장,1001313,437
28261,2015,3,R,전통시장,1001310,34
28262,2015,3,R,전통시장,1001309,193
28263,2015,3,R,전통시장,1001308,1922
28264,2015,3,R,전통시장,1001307,610
28265,2015,3,R,전통시장,1001306,731
28266,2015,3,R,전통시장,1001305,54
28267,2015,3,R,전통시장,1001304,2434
28268,2015,3,R,전통시장,1001303,127
28269,2015,3,R,전통시장,1001302,588
28270,2015,3,R,전통시장,1001301,1124
28271,2015,3,R,전통시장,1001300,893
28272,2015,3,R,전통시장,1001299,100
28273,2015,3,R,전통시장,1001298,2097
28274,2015,3,R,전통시장,1001297,411
28275,2015,3,R,전통시장,1001296,457
28276,2015,3,R,전통시장,1001295,1520
28277,2015,3,R,전통시장,1001294,778
28278,2015,3,R,전통시장,1001293,13
28279,2015,3,R,전통시장,1001292,65
28280,2015,3,R,전통시장,1001291,95
28281,2015,3,R,전통시장,1001290,137
28282,2015,3,R,전통시장,1001289,714
28283,2015,3,R,전통시장,1001288,56
28284,2015,3,R,전통시장,1001287,72
28285,2015,3,R,전통시장,1001286,462
28286,2015,3,R,전통시장,1001285,10
28287,2015,3,R,전통시장,1001284,1473
28288,2015,3,R,전통시장,1001283,1198
28289,2015,3,R,전통시장,1001282,2842
28290,2015,3,R,전통시장,1001279,81
28291,2015,3,R,전통시장,1001277,367
28292,2015,3,R,전통시장,1001275,179
28293,2015,3,R,전통시장,1001274,228
28294,2015,3,R,전통시장,1001273,579
28295,2015,3,R,전통시장,1001272,71
28296,2015,3,R,전통시장,1001271,909
28297,2015,3,R,전통시장,1001270,489
28298,2015,3,R,전통시장,1001268,88
28299,2015,3,R,전통시장,1001267,169
28300,2015,3,R,전통시장,1001265,3
28301,2015,3,R,전통시장,1001264,815
28302,2015,3,D,발달상권,1001263,793
28303,2015,3,D,발달상권,1001262,583
28304,2015,3,D,발달상권,1001261,940
28305,2015,3,D,발달상권,1001260,2875
28306,2015,3,D,발달상권,1001259,599
28307,2015,3,D,발달상권,1001257,1506
28308,2015,3,D,발달상권,1001256,776
28309,2015,3,D,발달상권,1001255,51
28310,2015,3,D,발달상권,1001254,870
28311,2015,3,D,발달상권,1001253,143
28312,2015,3,D,발달상권,1001252,1160
28313,2015,3,D,발달상권,1001251,519
28314,2015,3,D,발달상권,1001249,1839
28315,2015,3,D,발달상권,1001248,659
28316,2015,3,D,발달상권,1001247,174
28317,2015,3,D,발달상권,1001246,777
28318,2015,3,D,발달상권,1001245,952
28319,2015,3,D,발달상권,1001244,667
28320,2015,3,D,발달상권,1001243,516
28321,2015,3,D,발달상권,1001242,968
28322,2015,3,D,발달상권,1001241,910
28323,2015,3,D,발달상권,1001240,612
28324,2015,3,D,발달상권,1001239,203
28325,2015,3,D,발달상권,1001238,2369
28326,2015,3,D,발달상권,1001237,555
28327,2015,3,D,발달상권,1001236,198
28328,2015,3,D,발달상권,1001235,122
28329,2015,3,D,발달상권,1001234,997
28330,2015,3,D,발달상권,1001233,587
28331,2015,3,D,발달상권,1001232,1924
28332,2015,3,D,발달상권,1001231,179
28333,2015,3,D,발달상권,1001230,592
28334,2015,3,D,발달상권,1001229,592
28335,2015,3,D,발달상권,1001228,393
28336,2015,3,D,발달상권,1001227,348
28337,2015,3,D,발달상권,1001226,1243
28338,2015,3,D,발달상권,1001225,627
28339,2015,3,D,발달상권,1001224,78
28340,2015,3,D,발달상권,1001223,1867
28341,2015,3,D,발달상권,1001222,693
28342,2015,3,D,발달상권,1001221,2609
28343,2015,3,D,발달상권,1001220,1056
28344,2015,3,D,발달상권,1001219,158
28345,2015,3,D,발달상권,1001218,8
28346,2015,3,D,발달상권,1001217,8
28347,2015,3,D,발달상권,1001216,236
28348,2015,3,D,발달상권,1001213,6
28349,2015,3,D,발달상권,1001212,399
28350,2015,3,D,발달상권,1001211,6
28351,2015,3,D,발달상권,1001210,79
28352,2015,3,D,발달상권,1001209,50
28353,2015,3,D,발달상권,1001208,672
28354,2015,3,D,발달상권,1001207,86
28355,2015,3,D,발달상권,1001206,1039
28356,2015,3,D,발달상권,1001205,394
28357,2015,3,D,발달상권,1001204,160
28358,2015,3,D,발달상권,1001203,62
28359,2015,3,D,발달상권,1001202,100
28360,2015,3,D,발달상권,1001201,900
28361,2015,3,D,발달상권,1001200,200
28362,2015,3,D,발달상권,1001199,623
28363,2015,3,D,발달상권,1001198,1934
28364,2015,3,D,발달상권,1001197,1090
28365,2015,3,D,발달상권,1001196,348
28366,2015,3,D,발달상권,1001195,419
28367,2015,3,D,발달상권,1001194,504
28368,2015,3,D,발달상권,1001193,160
28369,2015,3,D,발달상권,1001192,630
28370,2015,3,D,발달상권,1001190,198
28371,2015,3,D,발달상권,1001189,667
28372,2015,3,D,발달상권,1001188,241
28373,2015,3,D,발달상권,1001187,318
28374,2015,3,D,발달상권,1001186,904
28375,2015,3,D,발달상권,1001185,1529
28376,2015,3,D,발달상권,1001184,62
28377,2015,3,D,발달상권,1001183,712
28378,2015,3,D,발달상권,1001182,8286
28379,2015,3,D,발달상권,1001181,2014
28380,2015,3,D,발달상권,1001180,1050
28381,2015,3,D,발달상권,1001179,3563
28382,2015,3,D,발달상권,1001178,704
28383,2015,3,D,발달상권,1001177,14
28384,2015,3,D,발달상권,1001176,115
28385,2015,3,D,발달상권,1001175,2669
28386,2015,3,D,발달상권,1001174,1018
28387,2015,3,D,발달상권,1001173,3620
28388,2015,3,D,발달상권,1001172,660
28389,2015,3,D,발달상권,1001171,85
28390,2015,3,D,발달상권,1001170,141
28391,2015,3,D,발달상권,1001169,868
28392,2015,3,D,발달상권,1001168,11
28393,2015,3,D,발달상권,1001166,4465
28394,2015,3,D,발달상권,1001165,2875
28395,2015,3,D,발달상권,1001164,833
