,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,총_유동인구_수,집객시설_수,당월_매출_금액,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
7715,2019,1,발달상권,1001188,장충동 족발거리,1592,186440.0,22.0,6724228131.0,298.0,1.0,45.0,122090909.0
7716,2019,1,발달상권,1001187,한양시장,330,558309.0,16.0,24014426951.0,1037.0,11.0,48.0,100299439.0
7717,2019,1,발달상권,1001186,서울 서대문구 이대역,1207,1340992.0,63.0,33911807183.0,1753.0,10.0,37.0,119183235.0
7718,2019,1,발달상권,1001185,서울 서대문구 신촌역,4002,4796597.0,217.0,101828491875.0,2715.0,19.0,55.0,102268415.0
7719,2019,1,발달상권,1001184,서울 마포구 홍대입구역_3,2794,494114.0,38.0,12991766632.0,,,,
7720,2019,1,발달상권,1001183,서울 마포구 홍대입구역_2,2503,373178.0,14.0,9726899844.0,504.0,11.0,46.0,122198841.0
7721,2019,1,발달상권,1001182,홍익대학교 주변,17048,6386996.0,255.0,256160252631.0,4775.0,92.0,48.0,129936955.0
7722,2019,1,발달상권,1001181,서울 광진구 군자역,1982,458899.0,48.0,23131080201.0,1740.0,18.0,45.0,129333554.0
7723,2019,1,발달상권,1001180,신촌역,5384,1670358.0,147.0,33229952195.0,1175.0,9.0,31.0,80581164.0
7724,2019,1,발달상권,1001179,강서구청,5321,1015618.0,53.0,24460717040.0,2954.0,35.0,48.0,116505290.0
7725,2019,1,발달상권,1001178,서울 마포구 홍대입구역_1,3131,766868.0,27.0,15535768562.0,657.0,10.0,42.0,125484374.0
7726,2019,1,발달상권,1001177,서울 중구 약수역_2,515,177872.0,22.0,10380642824.0,,,,
7727,2019,1,발달상권,1001176,서울 중구 약수역_1,41,56181.0,7.0,1294108572.0,,,,
7728,2019,1,발달상권,1001175,서울 강동구 고덕역,1397,850622.0,62.0,35514432536.0,2715.0,6.0,98.0,396060866.0
7729,2019,1,발달상권,1001174,등촌역,633,305193.0,8.0,7666079549.0,1292.0,15.0,40.0,134866005.0
7730,2019,1,발달상권,1001173,서울 강동구 명일역,1407,899302.0,87.0,29393263101.0,1999.0,14.0,58.0,155933770.0
7731,2019,1,발달상권,1001172,어린이대공원역,169,394749.0,14.0,6959640961.0,537.0,3.0,65.0,377166667.0
7732,2019,1,발달상권,1001171,서울 마포구 공덕역_2,957,131845.0,13.0,1337800709.0,,,,
7733,2019,1,발달상권,1001170,공덕역,4855,311601.0,18.0,8341687752.0,,,,
7734,2019,1,발달상권,1001169,서울 용산구 숙대입구역,5761,72162.0,34.0,12164565345.0,487.0,3.0,67.0,359000000.0
7735,2019,1,발달상권,1001168,남영역,12123,185407.0,40.0,15756480189.0,238.0,2.0,60.0,279531746.0
7736,2019,1,발달상권,1001167,서울 마포구 공덕역_1,8182,238232.0,25.0,8186446239.0,,,,
7737,2019,1,발달상권,1001166,서울 마포구 마포역_2,14367,1291851.0,41.0,26911744593.0,3534.0,13.0,84.0,324211003.0
7738,2019,1,발달상권,1001165,서울 광진구 건대입구역_2,1569,1848691.0,57.0,60211881116.0,2009.0,8.0,38.0,124665659.0
7739,2019,1,발달상권,1001164,서울 마포구 마포역_1,4891,931264.0,60.0,20528257287.0,844.0,3.0,80.0,259153509.0
7740,2019,1,발달상권,1001163,서울 강동구 천호역_2,3905,1329882.0,128.0,67657749312.0,4607.0,9.0,63.0,205462738.0
7741,2019,1,발달상권,1001162,서울 광진구 건대입구역_1,581,663541.0,26.0,21049518801.0,1027.0,10.0,41.0,148428902.0
7742,2019,1,발달상권,1001161,건대입구역,865,97124.0,12.0,8005086728.0,,,,
7743,2019,1,발달상권,1001160,서울 광진구 구의역,1490,936915.0,39.0,20445790742.0,1871.0,19.0,43.0,134465230.0
7744,2019,1,발달상권,1001159,서울 강동구 천호역,625,280729.0,41.0,8958378145.0,,,,
7745,2019,1,발달상권,1001158,당산역_2,5817,369397.0,22.0,8856997944.0,723.0,1.0,59.0,115500000.0
7746,2019,1,발달상권,1001157,서울 강동구 천호역_1,336,232278.0,23.0,10718816138.0,388.0,6.0,53.0,207561905.0
7747,2019,1,발달상권,1001156,서울 강동구 길동역,3638,1666594.0,94.0,35905291045.0,3041.0,15.0,43.0,134214845.0
7748,2019,1,발달상권,1001155,용산 전자상가_5,3269,366596.0,16.0,94046235095.0,629.0,7.0,47.0,205749150.0
7749,2019,1,발달상권,1001154,용산 전자상가_4,539,75129.0,14.0,10640072388.0,,,,
7750,2019,1,발달상권,1001153,당산역_1,859,358300.0,29.0,17655397185.0,1061.0,2.0,46.0,227926606.0
7751,2019,1,발달상권,1001152,서울 광진구 강변역,2766,128997.0,10.0,95701470057.0,198.0,1.0,184.0,754962963.0
7752,2019,1,발달상권,1001151,용산 전자상가_3,2637,103703.0,18.0,172614233549.0,,,,
7753,2019,1,발달상권,1001150,서울 용산구 이태원역,1473,593199.0,67.0,50101017243.0,876.0,10.0,101.0,540268770.0
7754,2019,1,발달상권,1001149,한남오거리,1156,149943.0,28.0,17087574395.0,,,,
7755,2019,1,발달상권,1001148,목동사거리,182,112316.0,21.0,4546157062.0,,,,
7756,2019,1,발달상권,1001147,용산 전자상가_2,2290,78723.0,7.0,205842189488.0,178.0,1.0,85.0,329500000.0
7757,2019,1,발달상권,1001146,용산구청,1979,33104.0,7.0,1774164478.0,107.0,4.0,97.0,427643452.0
7758,2019,1,발달상권,1001145,용산 전자상가_1,12218,130970.0,38.0,317994878177.0,1447.0,1.0,84.0,396797753.0
7759,2019,1,발달상권,1001144,국회의사당역_2,22362,262516.0,43.0,44415412759.0,,,,
7760,2019,1,발달상권,1001143,서울 용산구 신용산역,12319,253315.0,19.0,7913631816.0,390.0,2.0,43.0,265250000.0
7761,2019,1,발달상권,1001142,국회의사당역_1,2806,17603.0,11.0,8943148907.0,,,,
7762,2019,1,발달상권,1001141,압구정 로데오거리_2,12954,2772363.0,179.0,146915004373.0,1313.0,10.0,60.0,316546895.0
7763,2019,1,발달상권,1001140,서울 강남구 압구정역,10385,1514882.0,199.0,86620301701.0,1865.0,44.0,78.0,415661955.0
7764,2019,1,발달상권,1001139,서울 영등포구 영등포구청역,884,854074.0,19.0,13335246898.0,,,,
7765,2019,1,발달상권,1001138,압구정 로데오거리_1,10220,853165.0,119.0,85910537819.0,604.0,17.0,185.0,1592448739.0
7766,2019,1,발달상권,1001137,서울 강동구 둔촌동역,687,192161.0,29.0,9910830669.0,800.0,7.0,57.0,147921088.0
7767,2019,1,발달상권,1001136,오목교역,303,235693.0,9.0,11375830309.0,869.0,4.0,78.0,318815104.0
7768,2019,1,발달상권,1001135,신사동 가로수길,25750,4001307.0,407.0,245239401734.0,3852.0,53.0,62.0,249165230.0
7769,2019,1,발달상권,1001134,서울 영등포구 여의도역_2,56221,459617.0,92.0,67584385190.0,,,,
7770,2019,1,발달상권,1001133,청담사거리_3,3459,231220.0,46.0,23491853985.0,922.0,1.0,85.0,493666667.0
7771,2019,1,발달상권,1001132,영등포유통상가,2041,176886.0,10.0,6888594915.0,,,,
7772,2019,1,발달상권,1001131,청담역_2,6290,350022.0,24.0,8791589419.0,1060.0,4.0,115.0,1346248155.0
7773,2019,1,발달상권,1001130,청담역_1,4644,159214.0,22.0,7463065569.0,213.0,1.0,211.0,2374521739.0
7774,2019,1,발달상권,1001129,청담사거리_2,920,128830.0,20.0,14472631350.0,373.0,2.0,125.0,879683796.0
7775,2019,1,발달상권,1001128,청담사거리_1,2085,261390.0,3.0,4425292893.0,255.0,3.0,45.0,272787086.0
7776,2019,1,발달상권,1001127,서울 영등포구 여의도역_1,49466,831151.0,106.0,67124604383.0,,,,
7777,2019,1,발달상권,1001126,서울 양천구 신정네거리역_2,49,38918.0,2.0,1131957722.0,288.0,5.0,40.0,95888095.0
7778,2019,1,발달상권,1001125,학동사거리_2,2897,210550.0,19.0,9894691099.0,447.0,3.0,64.0,381490497.0
7779,2019,1,발달상권,1001124,서울 영등포구 영등포시장역,982,411541.0,26.0,7755306271.0,,,,
7780,2019,1,발달상권,1001123,학동사거리_1,8375,493789.0,47.0,26207778053.0,415.0,4.0,63.0,333962121.0
7781,2019,1,발달상권,1001122,여의도 시범아파트앞,13574,219538.0,28.0,14097744651.0,1445.0,2.0,182.0,620081633.0
7782,2019,1,발달상권,1001121,영등포역_3,944,372037.0,18.0,4340942315.0,,,,
7783,2019,1,발달상권,1001120,도산공원사거리_1,5906,290747.0,28.0,17700783480.0,274.0,5.0,44.0,224700040.0
7784,2019,1,발달상권,1001119,영등포역_2,969,1054712.0,66.0,25802134331.0,789.0,1.0,15.0,65000000.0
7785,2019,1,발달상권,1001118,문래동 주민센터,16718,272432.0,11.0,9151553011.0,1488.0,2.0,116.0,554660000.0
7786,2019,1,발달상권,1001117,강남구 신사역_2,10284,771998.0,139.0,62061667960.0,1041.0,17.0,85.0,325645613.0
7787,2019,1,발달상권,1001116,영등포역_1,451,119377.0,11.0,1051820494.0,,,,
7788,2019,1,발달상권,1001115,서울 강남구 강남구청역_2,5291,569777.0,41.0,16452163487.0,757.0,3.0,55.0,258206349.0
7789,2019,1,발달상권,1001114,강남구 신사역_1,1587,396605.0,33.0,14366982613.0,766.0,7.0,46.0,149782710.0
7790,2019,1,발달상권,1001113,서울 동작구 노량진1동_1,235,62865.0,10.0,147590402539.0,,,,
7791,2019,1,발달상권,1001112,서울 강남구 학동역_3,5416,174595.0,31.0,13245102782.0,,,,
7792,2019,1,발달상권,1001111,서울 강남구 강남구청역_1,4603,853675.0,47.0,21031041508.0,565.0,8.0,51.0,206854594.0
7793,2019,1,발달상권,1001110,잠실역,40450,835087.0,54.0,37494811523.0,1787.0,3.0,172.0,569343362.0
7794,2019,1,발달상권,1001109,강남구 논현역_4,9949,1710090.0,75.0,29634056957.0,1932.0,17.0,44.0,147037302.0
7795,2019,1,발달상권,1001108,학동역,2812,224444.0,13.0,8830346293.0,532.0,7.0,95.0,384118053.0
7796,2019,1,발달상권,1001107,방이동 먹자골목,5226,1446379.0,67.0,48654356812.0,1418.0,26.0,50.0,169955892.0
7797,2019,1,발달상권,1001106,서울 강남구 학동역_2,3399,245852.0,14.0,7017097835.0,105.0,1.0,25.0,99500000.0
7798,2019,1,발달상권,1001105,서울 동작구 노량진역,1445,745940.0,61.0,29941637783.0,1129.0,4.0,56.0,169085354.0
7799,2019,1,발달상권,1001104,삼성역_3,11446,150399.0,28.0,14129280839.0,,,,
7800,2019,1,발달상권,1001103,코엑스,26319,114633.0,52.0,168780617914.0,,,,
7801,2019,1,발달상권,1001102,서울 강남구 학동역_1,2579,249199.0,9.0,7348725863.0,896.0,14.0,57.0,216431836.0
7802,2019,1,발달상권,1001101,선정릉역_2,3671,747477.0,21.0,10490261333.0,3129.0,65.0,54.0,210226053.0
7803,2019,1,발달상권,1001100,강남구 논현역_3,2978,249636.0,14.0,12845533216.0,78.0,1.0,33.0,131000000.0
7804,2019,1,발달상권,1001099,포스코사거리_2,18461,898809.0,71.0,40950473428.0,700.0,10.0,61.0,230798810.0
7805,2019,1,발달상권,1001098,포스코사거리_1,10442,1196173.0,40.0,20384012220.0,2118.0,24.0,55.0,229563874.0
7806,2019,1,발달상권,1001097,잠실역 롯데월드,3374,81958.0,23.0,25393095010.0,,,,
7807,2019,1,발달상권,1001096,신도림역,7280,939736.0,53.0,57660460925.0,3227.0,9.0,83.0,374603481.0
7808,2019,1,발달상권,1001095,강남구 논현역_2,9710,2387314.0,124.0,88281784766.0,3931.0,51.0,60.0,219025301.0
7809,2019,1,발달상권,1001094,선정릉역_1,3281,93216.0,11.0,3621438293.0,643.0,15.0,95.0,396432685.0
7810,2019,1,발달상권,1001093,신천역,7698,2505432.0,130.0,72047139255.0,2803.0,43.0,46.0,181457197.0
7811,2019,1,발달상권,1001092,강남구 논현역_1,4234,1456597.0,102.0,53914948418.0,1973.0,22.0,41.0,183604144.0
7812,2019,1,발달상권,1001091,삼성역_2,9260,123972.0,17.0,9152323651.0,,,,
7813,2019,1,발달상권,1001090,삼정역_2,2885,484279.0,30.0,12663009683.0,686.0,9.0,77.0,278421717.0
7814,2019,1,발달상권,1001089,삼정역_1,3558,206743.0,15.0,7462209200.0,,,,
7815,2019,1,발달상권,1001088,삼성역_1,30803,1410415.0,62.0,30500748599.0,1511.0,30.0,54.0,213588680.0
7816,2019,1,발달상권,1001087,서울 강남구 선릉역_2,16076,1366885.0,75.0,51645998832.0,2167.0,38.0,42.0,164533452.0
7817,2019,1,발달상권,1001086,고속터미널역,3888,98104.0,41.0,115037839452.0,,,,
7818,2019,1,발달상권,1001085,서울 서초구 강남역,35271,3737447.0,319.0,203323038509.0,3214.0,54.0,55.0,214022006.0
7819,2019,1,발달상권,1001084,서울 강남구 선릉역_1,29179,651970.0,49.0,24734811330.0,676.0,4.0,81.0,415465000.0
7820,2019,1,발달상권,1001083,서울 송파구 석촌역_2,354,193011.0,10.0,4528906994.0,594.0,17.0,56.0,229849183.0
7821,2019,1,발달상권,1001082,선릉역_2,21601,3624664.0,94.0,79992370266.0,4251.0,66.0,45.0,194585043.0
7822,2019,1,발달상권,1001081,서울 강남구 역삼역_2,35830,851696.0,55.0,41332129566.0,1035.0,15.0,66.0,261730503.0
7823,2019,1,발달상권,1001080,서울 송파구 석촌역_1,238,201284.0,10.0,3937783537.0,201.0,7.0,45.0,191762626.0
7824,2019,1,발달상권,1001079,석촌역,216,65452.0,6.0,266465686.0,,,,
7825,2019,1,발달상권,1001078,서울 강남구 강남역_2,12707,2697332.0,207.0,154792273441.0,3089.0,5.0,80.0,344353438.0
7826,2019,1,발달상권,1001077,선릉역_1,19230,1071551.0,39.0,22722278974.0,1337.0,3.0,44.0,267426237.0
7827,2019,1,발달상권,1001076,구로역,458,406067.0,17.0,28185920695.0,,,,
7828,2019,1,발달상권,1001075,역삼역_2,6667,523515.0,36.0,12012763646.0,,,,
7829,2019,1,발달상권,1001074,대림역_2,8108,192776.0,12.0,5638600330.0,2626.0,5.0,31.0,121007749.0
7830,2019,1,발달상권,1001073,서울 강남구 역삼역_1,32290,1864821.0,89.0,64807809721.0,5470.0,47.0,57.0,225248735.0
7831,2019,1,발달상권,1001072,신대방삼거리역,672,533249.0,42.0,15578897903.0,1243.0,21.0,41.0,131969085.0
7832,2019,1,발달상권,1001071,서울 강남구 한티역,1356,843198.0,39.0,35875751646.0,2102.0,24.0,55.0,250585276.0
7833,2019,1,발달상권,1001070,은마아파트입구사거리_4,498,201827.0,10.0,19125319873.0,370.0,3.0,56.0,320507932.0
7834,2019,1,발달상권,1001069,은마아파트입구사거리_3,292,145059.0,7.0,16885476329.0,303.0,2.0,85.0,417482143.0
7835,2019,1,발달상권,1001068,은마아파트입구사거리_2,207,95791.0,5.0,11128011585.0,,,,
7836,2019,1,발달상권,1001067,오류동역,1862,701747.0,70.0,26960727145.0,3851.0,14.0,47.0,116718301.0
7837,2019,1,발달상권,1001066,서울 강남구 강남역,33083,1998960.0,124.0,108008059054.0,2548.0,17.0,52.0,225724803.0
7838,2019,1,발달상권,1001065,은마아파트입구사거리_1,480,126369.0,20.0,19210846216.0,188.0,2.0,39.0,145125000.0
7839,2019,1,발달상권,1001064,대림역_1,565,78318.0,11.0,5068042120.0,1754.0,4.0,36.0,143979453.0
7840,2019,1,발달상권,1001063,교대역_4,6657,704934.0,69.0,34171572861.0,1002.0,7.0,97.0,521240600.0
7841,2019,1,발달상권,1001062,서울 강남구 강남역_1,30628,1733646.0,87.0,49882856193.0,3012.0,5.0,107.0,384765100.0
7842,2019,1,발달상권,1001061,방배동카페골목,523,576420.0,18.0,11847483920.0,2604.0,24.0,80.0,328609103.0
7843,2019,1,발달상권,1001060,가락시장,61,27272.0,32.0,98508008008.0,,,,
7844,2019,1,발달상권,1001059,교대역_3,3023,274055.0,11.0,10061925193.0,,,,
7845,2019,1,발달상권,1001058,역삼역_1,4310,908275.0,19.0,13944631833.0,2795.0,54.0,54.0,192626843.0
7846,2019,1,발달상권,1001057,교대역_2,4587,1537214.0,71.0,29434050255.0,1758.0,14.0,47.0,193311615.0
7847,2019,1,발달상권,1001056,서울 송파구 가락시장역,5688,619585.0,21.0,20727217270.0,570.0,3.0,91.0,265819807.0
7848,2019,1,발달상권,1001055,서울 서초구 서초역,3711,190157.0,12.0,5846584720.0,,,,
7849,2019,1,발달상권,1001054,서울 강남구 대치역_2,1138,284645.0,44.0,27294452453.0,642.0,2.0,86.0,850500000.0
7850,2019,1,발달상권,1001053,서울 강남구 대치역_1,319,99411.0,25.0,17277523569.0,,,,
7851,2019,1,발달상권,1001052,뱅뱅사거리_2,15677,712113.0,36.0,22678800987.0,2197.0,10.0,48.0,183369722.0
7852,2019,1,발달상권,1001051,보라매공원,11978,1023243.0,46.0,32771035224.0,5095.0,13.0,87.0,241202544.0
7853,2019,1,발달상권,1001050,교대역_1,24301,2766020.0,71.0,53396836766.0,2611.0,25.0,72.0,258934368.0
7854,2019,1,발달상권,1001049,개봉동 현대아파트 인근,620,669124.0,51.0,10739888503.0,2655.0,48.0,57.0,109020831.0
7855,2019,1,발달상권,1001048,뱅뱅사거리,5660,500147.0,32.0,25040420181.0,1759.0,1.0,127.0,945333333.0
7856,2019,1,발달상권,1001047,뱅뱅사거리_1,4376,294708.0,23.0,6498343520.0,1069.0,12.0,72.0,263785809.0
7857,2019,1,발달상권,1001046,서울 관악구 신림역_4,1154,1564888.0,76.0,27705380982.0,3147.0,15.0,27.0,106005546.0
7858,2019,1,발달상권,1001045,동작구 총신대입구역_1,1294,1175885.0,73.0,37298196057.0,1176.0,10.0,56.0,168581748.0
7859,2019,1,발달상권,1001044,양재역_3,8624,949070.0,43.0,21219930917.0,1858.0,29.0,60.0,220304873.0
7860,2019,1,발달상권,1001043,동작구 총신대입구역_2,2016,931023.0,71.0,19230423456.0,1812.0,6.0,46.0,266068996.0
7861,2019,1,발달상권,1001042,서울 서초구 남부터미널역_3,4845,451739.0,29.0,11719514062.0,575.0,6.0,73.0,292207341.0
7862,2019,1,발달상권,1001041,서울 강남구 수서역,12474,392635.0,42.0,45923046375.0,1480.0,2.0,28.0,142979407.0
7863,2019,1,발달상권,1001040,서울 관악구 신림역_3,448,1153389.0,57.0,17522597339.0,1168.0,7.0,25.0,111820167.0
7864,2019,1,발달상권,1001039,서울 서초구 남부터미널역_2,7655,925401.0,69.0,24212316998.0,1764.0,3.0,53.0,210531602.0
7865,2019,1,발달상권,1001038,구로디지탈1단지,69308,735845.0,84.0,81738275072.0,125.0,10.0,37.0,53998810.0
7866,2019,1,발달상권,1001037,양재역,2585,840349.0,66.0,23293670883.0,1698.0,22.0,59.0,244837937.0
7867,2019,1,발달상권,1001036,문정역,131,265218.0,6.0,3761354716.0,406.0,9.0,55.0,181852954.0
7868,2019,1,발달상권,1001035,매봉역,2456,176464.0,17.0,8336898795.0,572.0,6.0,87.0,381580291.0
7869,2019,1,발달상권,1001034,서울 서초구 방배역,2820,565181.0,74.0,38184765907.0,1227.0,18.0,57.0,243667240.0
7870,2019,1,발달상권,1001033,서울 서초구 남부터미널역_1,4040,345497.0,26.0,74535299267.0,1204.0,5.0,105.0,506035546.0
7871,2019,1,발달상권,1001032,서울 관악구 신림역_2,462,376983.0,25.0,22779407880.0,1647.0,9.0,65.0,150583136.0
7872,2019,1,발달상권,1001031,서울 관악구 신림역_1,1442,1178720.0,21.0,34569678937.0,,,,
7873,2019,1,발달상권,1001030,양재역_2,5961,570992.0,47.0,17009316532.0,910.0,11.0,57.0,235151288.0
7874,2019,1,발달상권,1001029,양재역_1,1363,48673.0,27.0,4564530881.0,,,,
7875,2019,1,발달상권,1001028,서울 관악구 서울대입구역_2,248,292219.0,15.0,7160903977.0,560.0,1.0,57.0,161250000.0
7876,2019,1,발달상권,1001027,가산디지털단지역_3,37770,546192.0,99.0,164999907979.0,1748.0,1.0,15.0,95181818.0
7877,2019,1,발달상권,1001026,구로디지털단지역,115,125114.0,8.0,4875788346.0,358.0,5.0,79.0,302250000.0
7878,2019,1,발달상권,1001025,서울 관악구 서울대입구역_1,3202,2841171.0,136.0,76445668029.0,6715.0,26.0,45.0,148719138.0
7879,2019,1,발달상권,1001024,관악구 사당역_1,3324,958177.0,32.0,28853283400.0,929.0,10.0,57.0,231705635.0
7880,2019,1,발달상권,1001023,가산디지털단지역_2,41516,133190.0,63.0,51359971120.0,681.0,3.0,43.0,96825540.0
7881,2019,1,발달상권,1001022,관악구 사당역_2,1647,863170.0,30.0,23728015835.0,924.0,2.0,18.0,72136364.0
7882,2019,1,발달상권,1001021,가산디지털단지역_1,22554,100181.0,30.0,25373543093.0,,,,
7883,2019,1,발달상권,1001020,장지역,8994,95212.0,12.0,43763612668.0,,,,
7884,2019,1,발달상권,1001019,포이사거리_1,582,119753.0,18.0,5315179887.0,93.0,1.0,29.0,112750000.0
7885,2019,1,발달상권,1001018,포이사거리_2,15004,542909.0,29.0,19640876660.0,1856.0,19.0,56.0,237854095.0
7886,2019,1,발달상권,1001017,관악구 사당역_3,2050,295709.0,15.0,15812780017.0,307.0,2.0,70.0,244791667.0
7887,2019,1,발달상권,1001016,서울 관악구 대학동_1,932,733744.0,20.0,9767541679.0,,,,
7888,2019,1,발달상권,1001015,서울 금천구 독산1동_1,4841,242283.0,54.0,20601050543.0,1199.0,8.0,38.0,103479464.0
7889,2019,1,발달상권,1001014,양재동 꽃시장,750,17610.0,9.0,12125529929.0,,,,
